Timestamp,Active_Demand_kVA,Contracted_Limit
2025-06-10 09:30:00,164.32,900
2025-06-10 10:00:00,121.45,900
2025-06-10 10:30:00,106.94,900
2025-06-10 11:00:00,94.41,900
2025-06-10 11:30:00,83.83,900
2025-06-10 12:00:00,74.06,900
2025-06-10 12:30:00,69.62,900
2025-06-10 13:00:00,79.44,900
2025-06-10 13:30:00,76.63,900
2025-06-10 14:00:00,80.37,900
2025-06-10 14:30:00,85.87,900
2025-06-10 15:00:00,98.01,900
2025-06-10 15:30:00,104.31,900
2025-06-10 16:00:00,138.02,900
2025-06-10 16:30:00,151.49,900
2025-06-10 17:00:00,160.12,900
2025-06-10 17:30:00,196.0,900
2025-06-10 18:00:00,244.53,900
2025-06-10 18:30:00,256.34,900
2025-06-10 19:00:00,267.18,900
2025-06-10 19:30:00,293.06,900
2025-06-10 20:00:00,291.22,900
2025-06-10 20:30:00,292.74,900
2025-06-10 21:00:00,282.59,900
2025-06-10 21:30:00,247.63,900
2025-06-10 22:00:00,226.64,900
2025-06-10 22:30:00,198.58,900
2025-06-10 23:00:00,172.61,900
2025-06-10 23:30:00,148.75,900
2025-06-11 00:00:00,79.08,900
2025-06-11 00:30:00,77.81,900
2025-06-11 01:00:00,80.9,900
2025-06-11 01:30:00,79.02,900
2025-06-11 02:00:00,77.53,900
2025-06-11 02:30:00,72.86,900
2025-06-11 03:00:00,77.66,900
2025-06-11 03:30:00,81.53,900
2025-06-11 04:00:00,90.95,900
2025-06-11 04:30:00,93.77,900
2025-06-11 05:00:00,98.7,900
2025-06-11 05:30:00,126.85,900
2025-06-11 06:00:00,148.92,900
2025-06-11 06:30:00,187.8,900
2025-06-11 07:00:00,196.18,900
2025-06-11 07:30:00,247.03,900
2025-06-11 08:00:00,246.13,900
2025-06-11 08:30:00,230.49,900
2025-06-11 09:00:00,195.33,900
2025-06-11 09:30:00,169.29,900
2025-06-11 10:00:00,157.68,900
2025-06-11 10:30:00,131.51,900
2025-06-11 11:00:00,112.77,900
2025-06-11 11:30:00,102.84,900
2025-06-11 12:00:00,91.7,900
2025-06-11 12:30:00,87.77,900
2025-06-11 13:00:00,96.98,900
2025-06-11 13:30:00,87.29,900
2025-06-11 14:00:00,94.9,900
2025-06-11 14:30:00,96.05,900
2025-06-11 15:00:00,120.1,900
2025-06-11 15:30:00,131.83,900
2025-06-11 16:00:00,149.83,900
2025-06-11 16:30:00,175.23,900
2025-06-11 17:00:00,202.09,900
2025-06-11 17:30:00,240.44,900
2025-06-11 18:00:00,254.7,900
2025-06-11 18:30:00,283.15,900
2025-06-11 19:00:00,309.07,900
2025-06-11 19:30:00,331.83,900
2025-06-11 20:00:00,339.68,900
2025-06-11 20:30:00,307.37,900
2025-06-11 21:00:00,318.75,900
2025-06-11 21:30:00,290.91,900
2025-06-11 22:00:00,285.23,900
2025-06-11 22:30:00,231.58,900
2025-06-11 23:00:00,221.02,900
2025-06-11 23:30:00,196.38,900
2025-06-12 00:00:00,66.71,900
2025-06-12 00:30:00,59.94,900
2025-06-12 01:00:00,64.67,900
2025-06-12 01:30:00,60.01,900
2025-06-12 02:00:00,60.52,900
2025-06-12 02:30:00,60.92,900
2025-06-12 03:00:00,64.31,900
2025-06-12 03:30:00,62.37,900
2025-06-12 04:00:00,68.3,900
2025-06-12 04:30:00,78.57,900
2025-06-12 05:00:00,79.25,900
2025-06-12 05:30:00,91.17,900
2025-06-12 06:00:00,115.84,900
2025-06-12 06:30:00,153.64,900
2025-06-12 07:00:00,171.96,900
2025-06-12 07:30:00,175.12,900
2025-06-12 08:00:00,179.2,900
2025-06-12 08:30:00,185.9,900
2025-06-12 09:00:00,167.06,900
2025-06-12 09:30:00,147.9,900
2025-06-12 10:00:00,112.82,900
2025-06-12 10:30:00,98.88,900
2025-06-12 11:00:00,87.96,900
2025-06-12 11:30:00,78.76,900
2025-06-12 12:00:00,65.12,900
2025-06-12 12:30:00,67.27,900
2025-06-12 13:00:00,67.07,900
2025-06-12 13:30:00,67.53,900
2025-06-12 14:00:00,72.16,900
2025-06-12 14:30:00,84.05,900
2025-06-12 15:00:00,87.97,900
2025-06-12 15:30:00,103.96,900
2025-06-12 16:00:00,124.4,900
2025-06-12 16:30:00,154.31,900
2025-06-12 17:00:00,167.77,900
2025-06-12 17:30:00,197.32,900
2025-06-12 18:00:00,218.42,900
2025-06-12 18:30:00,236.06,900
2025-06-12 19:00:00,254.1,900
2025-06-12 19:30:00,267.4,900
2025-06-12 20:00:00,243.9,900
2025-06-12 20:30:00,264.57,900
2025-06-12 21:00:00,262.6,900
2025-06-12 21:30:00,229.73,900
2025-06-12 22:00:00,231.25,900
2025-06-12 22:30:00,191.65,900
2025-06-12 23:00:00,164.21,900
2025-06-12 23:30:00,147.81,900
2025-06-13 00:00:00,82.89,900
2025-06-13 00:30:00,85.18,900
2025-06-13 01:00:00,85.98,900
2025-06-13 01:30:00,86.56,900
2025-06-13 02:00:00,82.58,900
2025-06-13 02:30:00,76.8,900
2025-06-13 03:00:00,80.73,900
2025-06-13 03:30:00,90.26,900
2025-06-13 04:00:00,88.32,900
2025-06-13 04:30:00,92.48,900
2025-06-13 05:00:00,104.34,900
2025-06-13 05:30:00,119.98,900
2025-06-13 06:00:00,160.1,900
2025-06-13 06:30:00,179.28,900
2025-06-13 07:00:00,202.17,900
2025-06-13 07:30:00,223.81,900
2025-06-13 08:00:00,210.29,900
2025-06-13 08:30:00,242.25,900
2025-06-13 09:00:00,210.11,900
2025-06-13 09:30:00,172.19,900
2025-06-13 10:00:00,163.77,900
2025-06-13 10:30:00,127.3,900
2025-06-13 11:00:00,95.61,900
2025-06-13 11:30:00,98.8,900
2025-06-13 12:00:00,84.31,900
2025-06-13 12:30:00,88.98,900
2025-06-13 13:00:00,89.23,900
2025-06-13 13:30:00,90.76,900
2025-06-13 14:00:00,89.82,900
2025-06-13 14:30:00,98.1,900
2025-06-13 15:00:00,116.7,900
2025-06-13 15:30:00,127.5,900
2025-06-13 16:00:00,164.8,900
2025-06-13 16:30:00,180.55,900
2025-06-13 17:00:00,200.79,900
2025-06-13 17:30:00,255.76,900
2025-06-13 18:00:00,249.4,900
2025-06-13 18:30:00,303.05,900
2025-06-13 19:00:00,337.81,900
2025-06-13 19:30:00,326.31,900
2025-06-13 20:00:00,341.78,900
2025-06-13 20:30:00,332.41,900
2025-06-13 21:00:00,310.19,900
2025-06-13 21:30:00,306.23,900
2025-06-13 22:00:00,287.48,900
2025-06-13 22:30:00,268.0,900
2025-06-13 23:00:00,219.47,900
2025-06-13 23:30:00,179.02,900
2025-06-14 00:00:00,106.96,900
2025-06-14 00:30:00,95.59,900
2025-06-14 01:00:00,98.6,900
2025-06-14 01:30:00,106.14,900
2025-06-14 02:00:00,98.0,900
2025-06-14 02:30:00,101.68,900
2025-06-14 03:00:00,97.97,900
2025-06-14 03:30:00,100.78,900
2025-06-14 04:00:00,102.31,900
2025-06-14 04:30:00,106.75,900
2025-06-14 05:00:00,108.27,900
2025-06-14 05:30:00,116.83,900
2025-06-14 06:00:00,123.85,900
2025-06-14 06:30:00,132.8,900
2025-06-14 07:00:00,146.31,900
2025-06-14 07:30:00,163.0,900
2025-06-14 08:00:00,165.53,900
2025-06-14 08:30:00,209.1,900
2025-06-14 09:00:00,210.54,900
2025-06-14 09:30:00,218.0,900
2025-06-14 10:00:00,220.02,900
2025-06-14 10:30:00,205.01,900
2025-06-14 11:00:00,197.32,900
2025-06-14 11:30:00,170.16,900
2025-06-14 12:00:00,164.81,900
2025-06-14 12:30:00,151.98,900
2025-06-14 13:00:00,124.56,900
2025-06-14 13:30:00,116.28,900
2025-06-14 14:00:00,110.88,900
2025-06-14 14:30:00,138.4,900
2025-06-14 15:00:00,131.99,900
2025-06-14 15:30:00,147.9,900
2025-06-14 16:00:00,165.94,900
2025-06-14 16:30:00,193.24,900
2025-06-14 17:00:00,219.26,900
2025-06-14 17:30:00,265.48,900
2025-06-14 18:00:00,246.07,900
2025-06-14 18:30:00,309.93,900
2025-06-14 19:00:00,347.14,900
2025-06-14 19:30:00,337.5,900
2025-06-14 20:00:00,365.02,900
2025-06-14 20:30:00,351.14,900
2025-06-14 21:00:00,323.09,900
2025-06-14 21:30:00,284.52,900
2025-06-14 22:00:00,291.02,900
2025-06-14 22:30:00,258.99,900
2025-06-14 23:00:00,216.28,900
2025-06-14 23:30:00,203.83,900
2025-06-15 00:00:00,87.85,900
2025-06-15 00:30:00,94.69,900
2025-06-15 01:00:00,91.4,900
2025-06-15 01:30:00,96.7,900
2025-06-15 02:00:00,91.69,900
2025-06-15 02:30:00,90.23,900
2025-06-15 03:00:00,81.73,900
2025-06-15 03:30:00,90.78,900
2025-06-15 04:00:00,90.15,900
2025-06-15 04:30:00,100.16,900
2025-06-15 05:00:00,96.45,900
2025-06-15 05:30:00,104.16,900
2025-06-15 06:00:00,115.53,900
2025-06-15 06:30:00,127.19,900
2025-06-15 07:00:00,133.52,900
2025-06-15 07:30:00,167.96,900
2025-06-15 08:00:00,166.03,900
2025-06-15 08:30:00,199.34,900
2025-06-15 09:00:00,191.04,900
2025-06-15 09:30:00,211.32,900
2025-06-15 10:00:00,188.94,900
2025-06-15 10:30:00,192.85,900
2025-06-15 11:00:00,163.39,900
2025-06-15 11:30:00,144.59,900
2025-06-15 12:00:00,128.91,900
2025-06-15 12:30:00,124.74,900
2025-06-15 13:00:00,115.2,900
2025-06-15 13:30:00,110.55,900
2025-06-15 14:00:00,109.26,900
2025-06-15 14:30:00,109.97,900
2025-06-15 15:00:00,117.31,900
2025-06-15 15:30:00,128.09,900
2025-06-15 16:00:00,144.45,900
2025-06-15 16:30:00,185.17,900
2025-06-15 17:00:00,189.05,900
2025-06-15 17:30:00,216.0,900
2025-06-15 18:00:00,240.83,900
2025-06-15 18:30:00,259.59,900
2025-06-15 19:00:00,302.35,900
2025-06-15 19:30:00,302.33,900
2025-06-15 20:00:00,312.53,900
2025-06-15 20:30:00,308.85,900
2025-06-15 21:00:00,302.11,900
2025-06-15 21:30:00,279.44,900
2025-06-15 22:00:00,268.48,900
2025-06-15 22:30:00,218.99,900
2025-06-15 23:00:00,193.68,900
2025-06-15 23:30:00,173.73,900
2025-06-16 00:00:00,68.69,900
2025-06-16 00:30:00,63.83,900
2025-06-16 01:00:00,63.51,900
2025-06-16 01:30:00,68.49,900
2025-06-16 02:00:00,73.83,900
2025-06-16 02:30:00,74.41,900
2025-06-16 03:00:00,65.97,900
2025-06-16 03:30:00,69.81,900
2025-06-16 04:00:00,75.17,900
2025-06-16 04:30:00,82.07,900
2025-06-16 05:00:00,87.27,900
2025-06-16 05:30:00,117.68,900
2025-06-16 06:00:00,127.17,900
2025-06-16 06:30:00,159.76,900
