Timestamp,Active_Demand_kVA,Contracted_Limit
2026-04-04 07:00:00,342.89,900
2026-04-04 07:30:00,343.33,900
2026-04-04 08:00:00,414.93,900
2026-04-04 08:30:00,435.07,900
2026-04-04 09:00:00,468.32,900
2026-04-04 09:30:00,447.06,900
2026-04-04 10:00:00,571.22,900
2026-04-04 10:30:00,565.71,900
2026-04-04 11:00:00,592.94,900
2026-04-04 11:30:00,594.87,900
2026-04-04 12:00:00,613.42,900
2026-04-04 12:30:00,633.9,900
2026-04-04 13:00:00,601.47,900
2026-04-04 13:30:00,622.08,900
2026-04-04 14:00:00,513.51,900
2026-04-04 14:30:00,547.16,900
2026-04-04 15:00:00,474.8,900
2026-04-04 15:30:00,487.62,900
2026-04-04 16:00:00,414.4,900
2026-04-04 16:30:00,431.28,900
2026-04-04 17:00:00,349.18,900
2026-04-04 17:30:00,370.31,900
2026-04-04 18:00:00,356.88,900
2026-04-04 18:30:00,370.55,900
2026-04-04 19:00:00,364.47,900
2026-04-04 19:30:00,373.41,900
2026-04-04 20:00:00,398.41,900
2026-04-04 20:30:00,390.98,900
2026-04-04 21:00:00,503.85,900
2026-04-04 21:30:00,491.32,900
2026-04-04 22:00:00,581.46,900
2026-04-04 22:30:00,538.46,900
2026-04-04 23:00:00,622.55,900
2026-04-04 23:30:00,647.36,900
2026-04-05 00:00:00,639.76,900
2026-04-05 00:30:00,637.04,900
2026-04-05 01:00:00,613.15,900
2026-04-05 01:30:00,584.1,900
2026-04-05 02:00:00,584.44,900
2026-04-05 02:30:00,551.31,900
2026-04-05 03:00:00,498.84,900
2026-04-05 03:30:00,468.36,900
2026-04-05 04:00:00,406.3,900
2026-04-05 04:30:00,439.33,900
2026-04-05 05:00:00,365.96,900
2026-04-05 05:30:00,385.93,900
2026-04-05 06:00:00,350.18,900
2026-04-05 06:30:00,331.6,900
2026-04-05 07:00:00,379.71,900
2026-04-05 07:30:00,363.27,900
2026-04-05 08:00:00,430.03,900
2026-04-05 08:30:00,421.52,900
2026-04-05 09:00:00,468.65,900
2026-04-05 09:30:00,493.82,900
2026-04-05 10:00:00,598.6,900
2026-04-05 10:30:00,569.91,900
2026-04-05 11:00:00,611.93,900
2026-04-05 11:30:00,632.77,900
2026-04-05 12:00:00,635.79,900
2026-04-05 12:30:00,635.77,900
2026-04-05 13:00:00,592.92,900
2026-04-05 13:30:00,617.29,900
2026-04-05 14:00:00,579.05,900
2026-04-05 14:30:00,547.51,900
2026-04-05 15:00:00,512.4,900
2026-04-05 15:30:00,490.05,900
2026-04-05 16:00:00,409.98,900
2026-04-05 16:30:00,433.81,900
2026-04-05 17:00:00,366.63,900
2026-04-05 17:30:00,378.24,900
2026-04-05 18:00:00,347.93,900
2026-04-05 18:30:00,350.37,900
2026-04-05 19:00:00,375.29,900
2026-04-05 19:30:00,373.04,900
2026-04-05 20:00:00,395.98,900
2026-04-05 20:30:00,407.03,900
2026-04-05 21:00:00,505.1,900
2026-04-05 21:30:00,489.45,900
2026-04-05 22:00:00,552.78,900
2026-04-05 22:30:00,538.71,900
2026-04-05 23:00:00,593.13,900
2026-04-05 23:30:00,575.81,900
2026-04-06 00:00:00,629.88,900
2026-04-06 00:30:00,620.46,900
2026-04-06 01:00:00,595.21,900
2026-04-06 01:30:00,611.74,900
2026-04-06 02:00:00,567.73,900
2026-04-06 02:30:00,596.87,900
2026-04-06 03:00:00,469.11,900
2026-04-06 03:30:00,508.49,900
2026-04-06 04:00:00,433.5,900
2026-04-06 04:30:00,411.36,900
2026-04-06 05:00:00,372.06,900
2026-04-06 05:30:00,364.73,900
2026-04-06 06:00:00,352.96,900
2026-04-06 06:30:00,366.89,900
2026-04-06 07:00:00,376.53,900
2026-04-06 07:30:00,375.45,900
2026-04-06 08:00:00,415.76,900
2026-04-06 08:30:00,402.45,900
2026-04-06 09:00:00,488.33,900
2026-04-06 09:30:00,509.19,900
2026-04-06 10:00:00,535.87,900
2026-04-06 10:30:00,543.82,900
2026-04-06 11:00:00,615.31,900
2026-04-06 11:30:00,594.88,900
2026-04-06 12:00:00,616.78,900
2026-04-06 12:30:00,623.77,900
2026-04-06 13:00:00,587.88,900
2026-04-06 13:30:00,595.08,900
2026-04-06 14:00:00,573.45,900
2026-04-06 14:30:00,539.57,900
2026-04-06 15:00:00,467.84,900
2026-04-06 15:30:00,482.11,900
2026-04-06 16:00:00,430.45,900
2026-04-06 16:30:00,418.71,900
2026-04-06 17:00:00,364.66,900
2026-04-06 17:30:00,370.3,900
2026-04-06 18:00:00,332.62,900
2026-04-06 18:30:00,356.21,900
2026-04-06 19:00:00,374.06,900
2026-04-06 19:30:00,365.27,900
2026-04-06 20:00:00,433.91,900
2026-04-06 20:30:00,406.95,900
2026-04-06 21:00:00,508.03,900
2026-04-06 21:30:00,493.68,900
2026-04-06 22:00:00,555.93,900
2026-04-06 22:30:00,561.27,900
2026-04-06 23:00:00,611.02,900
2026-04-06 23:30:00,635.43,900
2026-04-07 00:00:00,611.39,900
2026-04-07 00:30:00,617.35,900
2026-04-07 01:00:00,632.05,900
2026-04-07 01:30:00,602.04,900
2026-04-07 02:00:00,576.77,900
2026-04-07 02:30:00,590.23,900
2026-04-07 03:00:00,485.48,900
2026-04-07 03:30:00,501.44,900
2026-04-07 04:00:00,406.62,900
2026-04-07 04:30:00,430.74,900
2026-04-07 05:00:00,372.02,900
2026-04-07 05:30:00,375.06,900
2026-04-07 06:00:00,344.2,900
2026-04-07 06:30:00,333.51,900
2026-04-07 07:00:00,375.39,900
2026-04-07 07:30:00,346.92,900
2026-04-07 08:00:00,417.19,900
2026-04-07 08:30:00,433.09,900
2026-04-07 09:00:00,494.23,900
2026-04-07 09:30:00,520.12,900
2026-04-07 10:00:00,578.87,900
2026-04-07 10:30:00,550.58,900
2026-04-07 11:00:00,613.49,900
2026-04-07 11:30:00,612.12,900
2026-04-07 12:00:00,601.81,900
2026-04-07 12:30:00,613.98,900
2026-04-07 13:00:00,602.68,900
2026-04-07 13:30:00,575.54,900
2026-04-07 14:00:00,562.4,900
2026-04-07 14:30:00,557.4,900
2026-04-07 15:00:00,466.74,900
2026-04-07 15:30:00,497.36,900
2026-04-07 16:00:00,430.25,900
2026-04-07 16:30:00,424.07,900
2026-04-07 17:00:00,366.21,900
2026-04-07 17:30:00,376.37,900
2026-04-07 18:00:00,358.16,900
2026-04-07 18:30:00,354.24,900
2026-04-07 19:00:00,360.66,900
2026-04-07 19:30:00,372.88,900
2026-04-07 20:00:00,436.31,900
2026-04-07 20:30:00,413.66,900
2026-04-07 21:00:00,522.33,900
2026-04-07 21:30:00,483.65,900
2026-04-07 22:00:00,562.15,900
2026-04-07 22:30:00,550.27,900
2026-04-07 23:00:00,617.1,900
2026-04-07 23:30:00,580.95,900
2026-04-08 00:00:00,621.45,900
2026-04-08 00:30:00,611.1,900
2026-04-08 01:00:00,615.48,900
2026-04-08 01:30:00,631.28,900
2026-04-08 02:00:00,572.48,900
2026-04-08 02:30:00,521.64,900
2026-04-08 03:00:00,521.5,900
2026-04-08 03:30:00,495.75,900
2026-04-08 04:00:00,411.39,900
2026-04-08 04:30:00,423.19,900
2026-04-08 05:00:00,371.76,900
2026-04-08 05:30:00,362.41,900
2026-04-08 06:00:00,353.08,900
2026-04-08 06:30:00,344.6,900
2026-04-08 07:00:00,365.32,900
2026-04-08 07:30:00,362.2,900
2026-04-08 08:00:00,403.1,900
2026-04-08 08:30:00,423.04,900
2026-04-08 09:00:00,500.03,900
2026-04-08 09:30:00,498.99,900
2026-04-08 10:00:00,575.41,900
2026-04-08 10:30:00,567.06,900
2026-04-08 11:00:00,603.19,900
2026-04-08 11:30:00,628.43,900
2026-04-08 12:00:00,606.07,900
2026-04-08 12:30:00,614.73,900
2026-04-08 13:00:00,595.26,900
2026-04-08 13:30:00,632.85,900
2026-04-08 14:00:00,577.48,900
2026-04-08 14:30:00,569.81,900
2026-04-08 15:00:00,507.2,900
2026-04-08 15:30:00,478.44,900
2026-04-08 16:00:00,425.6,900
2026-04-08 16:30:00,419.62,900
2026-04-08 17:00:00,379.21,900
2026-04-08 17:30:00,368.53,900
2026-04-08 18:00:00,346.95,900
2026-04-08 18:30:00,356.7,900
2026-04-08 19:00:00,379.53,900
2026-04-08 19:30:00,362.4,900
2026-04-08 20:00:00,420.43,900
2026-04-08 20:30:00,407.83,900
2026-04-08 21:00:00,454.57,900
2026-04-08 21:30:00,494.36,900
2026-04-08 22:00:00,571.86,900
2026-04-08 22:30:00,566.02,900
2026-04-08 23:00:00,577.14,900
2026-04-08 23:30:00,606.54,900
2026-04-09 00:00:00,589.75,900
2026-04-09 00:30:00,657.76,900
2026-04-09 01:00:00,593.02,900
2026-04-09 01:30:00,636.08,900
2026-04-09 02:00:00,577.54,900
2026-04-09 02:30:00,546.43,900
2026-04-09 03:00:00,474.7,900
2026-04-09 03:30:00,496.57,900
2026-04-09 04:00:00,410.53,900
2026-04-09 04:30:00,422.49,900
2026-04-09 05:00:00,364.45,900
2026-04-09 05:30:00,350.05,900
2026-04-09 06:00:00,327.51,900
2026-04-09 06:30:00,353.39,900
2026-04-09 07:00:00,363.58,900
2026-04-09 07:30:00,363.67,900
2026-04-09 08:00:00,429.99,900
2026-04-09 08:30:00,436.03,900
2026-04-09 09:00:00,487.38,900
2026-04-09 09:30:00,486.38,900
2026-04-09 10:00:00,570.03,900
2026-04-09 10:30:00,538.74,900
2026-04-09 11:00:00,617.09,900
2026-04-09 11:30:00,623.14,900
2026-04-09 12:00:00,644.69,900
2026-04-09 12:30:00,595.09,900
2026-04-09 13:00:00,598.99,900
2026-04-09 13:30:00,596.84,900
2026-04-09 14:00:00,563.28,900
2026-04-09 14:30:00,569.7,900
2026-04-09 15:00:00,513.46,900
2026-04-09 15:30:00,484.1,900
2026-04-09 16:00:00,414.91,900
2026-04-09 16:30:00,435.73,900
2026-04-09 17:00:00,373.1,900
2026-04-09 17:30:00,383.87,900
2026-04-09 18:00:00,354.04,900
2026-04-09 18:30:00,338.82,900
2026-04-09 19:00:00,355.02,900
2026-04-09 19:30:00,352.6,900
2026-04-09 20:00:00,429.57,900
2026-04-09 20:30:00,436.22,900
2026-04-09 21:00:00,518.66,900
2026-04-09 21:30:00,503.83,900
2026-04-09 22:00:00,581.19,900
2026-04-09 22:30:00,551.83,900
2026-04-09 23:00:00,591.72,900
2026-04-09 23:30:00,628.62,900
2026-04-10 00:00:00,639.72,900
2026-04-10 00:30:00,633.84,900
2026-04-10 01:00:00,620.11,900
2026-04-10 01:30:00,618.93,900
2026-04-10 02:00:00,583.23,900
2026-04-10 02:30:00,583.42,900
2026-04-10 03:00:00,499.42,900
2026-04-10 03:30:00,503.87,900
2026-04-10 04:00:00,427.7,900
2026-04-10 04:30:00,415.37,900
2026-04-10 05:00:00,378.2,900
2026-04-10 05:30:00,354.34,900
2026-04-10 06:00:00,362.1,900
2026-04-10 06:30:00,338.42,900
2026-04-10 07:00:00,372.98,900
2026-04-10 07:30:00,360.43,900
2026-04-10 08:00:00,428.19,900
2026-04-10 08:30:00,420.77,900
2026-04-10 09:00:00,467.89,900
2026-04-10 09:30:00,497.6,900
2026-04-10 10:00:00,551.86,900
2026-04-10 10:30:00,576.45,900
2026-04-10 11:00:00,613.01,900
2026-04-10 11:30:00,620.26,900
2026-04-10 12:00:00,613.65,900
2026-04-10 12:30:00,620.63,900
2026-04-10 13:00:00,604.56,900
2026-04-10 13:30:00,628.74,900
2026-04-10 14:00:00,589.86,900
2026-04-10 14:30:00,548.03,900
2026-04-10 15:00:00,507.27,900
2026-04-10 15:30:00,459.41,900
2026-04-10 16:00:00,406.11,900
2026-04-10 16:30:00,409.08,900
2026-04-10 17:00:00,354.8,900
2026-04-10 17:30:00,352.24,900
2026-04-10 18:00:00,355.35,900
2026-04-10 18:30:00,348.75,900
2026-04-10 19:00:00,374.02,900
2026-04-10 19:30:00,377.47,900
2026-04-10 20:00:00,424.56,900
2026-04-10 20:30:00,429.51,900
2026-04-10 21:00:00,490.37,900
2026-04-10 21:30:00,473.9,900
2026-04-10 22:00:00,579.42,900
2026-04-10 22:30:00,551.67,900
2026-04-10 23:00:00,595.78,900
2026-04-10 23:30:00,609.72,900
2026-04-11 00:00:00,614.5,900
2026-04-11 00:30:00,623.89,900
2026-04-11 01:00:00,619.32,900
2026-04-11 01:30:00,619.4,900
2026-04-11 02:00:00,546.47,900
2026-04-11 02:30:00,553.38,900
2026-04-11 03:00:00,507.24,900
2026-04-11 03:30:00,498.72,900
2026-04-11 04:00:00,447.42,900
2026-04-11 04:30:00,436.11,900
2026-04-11 05:00:00,382.51,900
2026-04-11 05:30:00,354.41,900
2026-04-11 06:00:00,359.04,900
2026-04-11 06:30:00,350.44,900
2026-04-11 07:00:00,363.7,900
2026-04-11 07:30:00,371.67,900
2026-04-11 08:00:00,433.14,900
2026-04-11 08:30:00,427.53,900
2026-04-11 09:00:00,478.45,900
2026-04-11 09:30:00,502.35,900
2026-04-11 10:00:00,550.86,900
2026-04-11 10:30:00,565.25,900
2026-04-11 11:00:00,607.41,900
2026-04-11 11:30:00,608.97,900
2026-04-11 12:00:00,646.32,900
2026-04-11 12:30:00,612.08,900
2026-04-11 13:00:00,648.76,900
2026-04-11 13:30:00,579.5,900
2026-04-11 14:00:00,551.53,900
2026-04-11 14:30:00,567.84,900
2026-04-11 15:00:00,500.01,900
2026-04-11 15:30:00,489.92,900
2026-04-11 16:00:00,420.47,900
2026-04-11 16:30:00,426.39,900
2026-04-11 17:00:00,367.25,900
2026-04-11 17:30:00,385.27,900
2026-04-11 18:00:00,359.84,900
2026-04-11 18:30:00,360.19,900
2026-04-11 19:00:00,359.09,900
2026-04-11 19:30:00,368.93,900
2026-04-11 20:00:00,417.4,900
2026-04-11 20:30:00,408.49,900
2026-04-11 21:00:00,496.71,900
2026-04-11 21:30:00,483.47,900
2026-04-11 22:00:00,572.64,900
2026-04-11 22:30:00,543.57,900
2026-04-11 23:00:00,644.6,900
2026-04-11 23:30:00,596.51,900
2026-04-12 00:00:00,635.96,900
2026-04-12 00:30:00,646.81,900
2026-04-12 01:00:00,602.5,900
2026-04-12 01:30:00,628.67,900
2026-04-12 02:00:00,540.89,900
2026-04-12 02:30:00,586.07,900
2026-04-12 03:00:00,491.61,900
2026-04-12 03:30:00,482.61,900
2026-04-12 04:00:00,417.42,900
2026-04-12 04:30:00,431.42,900
2026-04-12 05:00:00,363.33,900
2026-04-12 05:30:00,361.5,900
2026-04-12 06:00:00,348.67,900
2026-04-12 06:30:00,338.61,900
2026-04-12 07:00:00,390.01,900
2026-04-12 07:30:00,363.53,900
2026-04-12 08:00:00,431.71,900
2026-04-12 08:30:00,423.85,900
2026-04-12 09:00:00,476.89,900
2026-04-12 09:30:00,491.31,900
2026-04-12 10:00:00,574.81,900
2026-04-12 10:30:00,558.43,900
2026-04-12 11:00:00,634.93,900
2026-04-12 11:30:00,631.78,900
2026-04-12 12:00:00,649.22,900
2026-04-12 12:30:00,623.09,900
2026-04-12 13:00:00,593.13,900
2026-04-12 13:30:00,601.71,900
2026-04-12 14:00:00,564.91,900
2026-04-12 14:30:00,570.8,900
2026-04-12 15:00:00,459.39,900
2026-04-12 15:30:00,491.28,900
2026-04-12 16:00:00,423.2,900
2026-04-12 16:30:00,417.69,900
2026-04-12 17:00:00,384.14,900
2026-04-12 17:30:00,374.49,900
2026-04-12 18:00:00,364.8,900
2026-04-12 18:30:00,348.73,900
2026-04-12 19:00:00,380.21,900
2026-04-12 19:30:00,387.95,900
2026-04-12 20:00:00,437.77,900
2026-04-12 20:30:00,407.4,900
2026-04-12 21:00:00,487.66,900
2026-04-12 21:30:00,486.31,900
2026-04-12 22:00:00,569.84,900
2026-04-12 22:30:00,573.16,900
2026-04-12 23:00:00,597.56,900
2026-04-12 23:30:00,614.24,900
2026-04-13 00:00:00,593.51,900
2026-04-13 00:30:00,659.13,900
2026-04-13 01:00:00,603.57,900
2026-04-13 01:30:00,614.02,900
2026-04-13 02:00:00,556.38,900
2026-04-13 02:30:00,580.91,900
2026-04-13 03:00:00,449.57,900
2026-04-13 03:30:00,491.16,900
2026-04-13 04:00:00,419.86,900
2026-04-13 04:30:00,415.47,900
2026-04-13 05:00:00,388.96,900
2026-04-13 05:30:00,359.97,900
2026-04-13 06:00:00,359.13,900
2026-04-13 06:30:00,354.75,900
2026-04-13 07:00:00,383.81,900
2026-04-13 07:30:00,362.41,900
2026-04-13 08:00:00,411.94,900
2026-04-13 08:30:00,435.05,900
2026-04-13 09:00:00,497.67,900
2026-04-13 09:30:00,468.62,900
2026-04-13 10:00:00,552.51,900
2026-04-13 10:30:00,568.11,900
2026-04-13 11:00:00,628.4,900
2026-04-13 11:30:00,600.5,900
2026-04-13 12:00:00,576.56,900
2026-04-13 12:30:00,641.72,900
2026-04-13 13:00:00,590.55,900
2026-04-13 13:30:00,575.89,900
2026-04-13 14:00:00,513.88,900
2026-04-13 14:30:00,575.31,900
2026-04-13 15:00:00,493.3,900
2026-04-13 15:30:00,488.07,900
2026-04-13 16:00:00,438.75,900
2026-04-13 16:30:00,429.25,900
2026-04-13 17:00:00,387.74,900
2026-04-13 17:30:00,354.36,900
2026-04-13 18:00:00,350.64,900
2026-04-13 18:30:00,333.98,900
2026-04-13 19:00:00,367.27,900
2026-04-13 19:30:00,367.05,900
2026-04-13 20:00:00,429.12,900
2026-04-13 20:30:00,421.78,900
2026-04-13 21:00:00,500.59,900
2026-04-13 21:30:00,501.77,900
2026-04-13 22:00:00,597.91,900
2026-04-13 22:30:00,556.29,900
2026-04-13 23:00:00,595.68,900
2026-04-13 23:30:00,617.52,900
2026-04-14 00:00:00,616.59,900
2026-04-14 00:30:00,659.89,900
2026-04-14 01:00:00,607.78,900
2026-04-14 01:30:00,602.59,900
2026-04-14 02:00:00,553.66,900
2026-04-14 02:30:00,573.7,900
2026-04-14 03:00:00,489.07,900
2026-04-14 03:30:00,481.94,900
2026-04-14 04:00:00,442.24,900
2026-04-14 04:30:00,410.38,900
2026-04-14 05:00:00,370.2,900
2026-04-14 05:30:00,377.05,900
2026-04-14 06:00:00,333.82,900
2026-04-14 06:30:00,356.06,900
2026-04-14 07:00:00,358.1,900
2026-04-14 07:30:00,378.94,900
2026-04-14 08:00:00,409.04,900
2026-04-14 08:30:00,429.95,900
2026-04-14 09:00:00,507.7,900
2026-04-14 09:30:00,504.1,900
2026-04-14 10:00:00,565.83,900
2026-04-14 10:30:00,557.7,900
2026-04-14 11:00:00,602.39,900
2026-04-14 11:30:00,640.04,900
2026-04-14 12:00:00,618.54,900
2026-04-14 12:30:00,612.14,900
2026-04-14 13:00:00,625.23,900
2026-04-14 13:30:00,598.35,900
2026-04-14 14:00:00,545.59,900
2026-04-14 14:30:00,537.28,900
2026-04-14 15:00:00,484.28,900
2026-04-14 15:30:00,490.18,900
2026-04-14 16:00:00,424.27,900
2026-04-14 16:30:00,433.22,900
2026-04-14 17:00:00,375.66,900
2026-04-14 17:30:00,367.69,900
2026-04-14 18:00:00,348.91,900
2026-04-14 18:30:00,356.37,900
2026-04-14 19:00:00,383.93,900
2026-04-14 19:30:00,371.21,900
2026-04-14 20:00:00,415.27,900
2026-04-14 20:30:00,408.65,900
2026-04-14 21:00:00,470.09,900
2026-04-14 21:30:00,501.22,900
2026-04-14 22:00:00,571.34,900
2026-04-14 22:30:00,571.33,900
2026-04-14 23:00:00,610.62,900
2026-04-14 23:30:00,638.86,900
2026-04-15 00:00:00,622.62,900
2026-04-15 00:30:00,649.91,900
2026-04-15 01:00:00,612.28,900
2026-04-15 01:30:00,601.8,900
2026-04-15 02:00:00,571.58,900
2026-04-15 02:30:00,568.5,900
2026-04-15 03:00:00,496.66,900
2026-04-15 03:30:00,492.6,900
2026-04-15 04:00:00,420.72,900
2026-04-15 04:30:00,451.38,900
2026-04-15 05:00:00,382.95,900
2026-04-15 05:30:00,377.83,900
2026-04-15 06:00:00,352.18,900
2026-04-15 06:30:00,361.61,900
2026-04-15 07:00:00,375.56,900
2026-04-15 07:30:00,370.1,900
2026-04-15 08:00:00,417.36,900
2026-04-15 08:30:00,420.18,900
2026-04-15 09:00:00,444.66,900
2026-04-15 09:30:00,494.5,900
2026-04-15 10:00:00,553.37,900
2026-04-15 10:30:00,588.43,900
2026-04-15 11:00:00,613.35,900
2026-04-15 11:30:00,591.13,900
2026-04-15 12:00:00,630.85,900
2026-04-15 12:30:00,611.97,900
2026-04-15 13:00:00,621.7,900
2026-04-15 13:30:00,618.34,900
2026-04-15 14:00:00,577.74,900
2026-04-15 14:30:00,548.28,900
2026-04-15 15:00:00,491.9,900
2026-04-15 15:30:00,471.28,900
2026-04-15 16:00:00,430.06,900
2026-04-15 16:30:00,427.76,900
2026-04-15 17:00:00,375.31,900
2026-04-15 17:30:00,369.83,900
2026-04-15 18:00:00,355.37,900
2026-04-15 18:30:00,367.89,900
2026-04-15 19:00:00,366.65,900
2026-04-15 19:30:00,371.35,900
2026-04-15 20:00:00,407.48,900
2026-04-15 20:30:00,410.23,900
2026-04-15 21:00:00,492.84,900
2026-04-15 21:30:00,507.67,900
2026-04-15 22:00:00,557.28,900
2026-04-15 22:30:00,557.63,900
2026-04-15 23:00:00,605.51,900
2026-04-15 23:30:00,603.16,900
2026-04-16 00:00:00,637.39,900
2026-04-16 00:30:00,603.42,900
2026-04-16 01:00:00,636.55,900
2026-04-16 01:30:00,600.75,900
2026-04-16 02:00:00,573.76,900
2026-04-16 02:30:00,540.2,900
2026-04-16 03:00:00,501.26,900
2026-04-16 03:30:00,501.31,900
2026-04-16 04:00:00,426.05,900
2026-04-16 04:30:00,408.63,900
2026-04-16 05:00:00,372.58,900
2026-04-16 05:30:00,356.68,900
2026-04-16 06:00:00,348.34,900
2026-04-16 06:30:00,361.84,900
