Timestamp,Active_Demand_kVA,Contracted_Limit
2026-04-05 00:30:00,434.16,600
2026-04-05 01:00:00,441.05,600
2026-04-05 01:30:00,415.99,600
2026-04-05 02:00:00,374.95,600
2026-04-05 02:30:00,382.51,600
2026-04-05 03:00:00,324.01,600
2026-04-05 03:30:00,351.07,600
2026-04-05 04:00:00,282.32,600
2026-04-05 04:30:00,278.5,600
2026-04-05 05:00:00,240.36,600
2026-04-05 05:30:00,254.66,600
2026-04-05 06:00:00,240.09,600
2026-04-05 06:30:00,230.51,600
2026-04-05 07:00:00,250.8,600
2026-04-05 07:30:00,235.38,600
2026-04-05 08:00:00,282.36,600
2026-04-05 08:30:00,284.61,600
2026-04-05 09:00:00,344.38,600
2026-04-05 09:30:00,320.02,600
2026-04-05 10:00:00,360.04,600
2026-04-05 10:30:00,364.34,600
2026-04-05 11:00:00,392.27,600
2026-04-05 11:30:00,425.05,600
2026-04-05 12:00:00,440.77,600
2026-04-05 12:30:00,425.25,600
2026-04-05 13:00:00,423.63,600
2026-04-05 13:30:00,410.3,600
2026-04-05 14:00:00,373.33,600
2026-04-05 14:30:00,370.66,600
2026-04-05 15:00:00,324.55,600
2026-04-05 15:30:00,312.39,600
2026-04-05 16:00:00,283.03,600
2026-04-05 16:30:00,280.46,600
2026-04-05 17:00:00,252.05,600
2026-04-05 17:30:00,247.23,600
2026-04-05 18:00:00,232.86,600
2026-04-05 18:30:00,227.88,600
2026-04-05 19:00:00,247.07,600
2026-04-05 19:30:00,252.0,600
2026-04-05 20:00:00,271.17,600
2026-04-05 20:30:00,281.54,600
2026-04-05 21:00:00,329.89,600
2026-04-05 21:30:00,320.54,600
2026-04-05 22:00:00,367.8,600
2026-04-05 22:30:00,376.99,600
2026-04-05 23:00:00,394.76,600
2026-04-05 23:30:00,412.95,600
2026-04-06 00:00:00,409.89,600
2026-04-06 00:30:00,434.63,600
2026-04-06 01:00:00,437.32,600
2026-04-06 01:30:00,398.11,600
2026-04-06 02:00:00,380.4,600
2026-04-06 02:30:00,366.24,600
2026-04-06 03:00:00,337.83,600
2026-04-06 03:30:00,315.17,600
2026-04-06 04:00:00,284.85,600
2026-04-06 04:30:00,273.45,600
2026-04-06 05:00:00,245.01,600
2026-04-06 05:30:00,238.91,600
2026-04-06 06:00:00,239.77,600
2026-04-06 06:30:00,228.12,600
2026-04-06 07:00:00,250.62,600
2026-04-06 07:30:00,244.0,600
2026-04-06 08:00:00,279.84,600
2026-04-06 08:30:00,282.04,600
2026-04-06 09:00:00,320.11,600
2026-04-06 09:30:00,329.67,600
2026-04-06 10:00:00,391.59,600
2026-04-06 10:30:00,365.66,600
2026-04-06 11:00:00,423.03,600
2026-04-06 11:30:00,427.03,600
2026-04-06 12:00:00,410.89,600
2026-04-06 12:30:00,402.81,600
2026-04-06 13:00:00,412.36,600
2026-04-06 13:30:00,401.95,600
2026-04-06 14:00:00,395.39,600
2026-04-06 14:30:00,374.79,600
2026-04-06 15:00:00,319.72,600
2026-04-06 15:30:00,316.33,600
2026-04-06 16:00:00,289.98,600
2026-04-06 16:30:00,275.99,600
2026-04-06 17:00:00,246.86,600
2026-04-06 17:30:00,253.61,600
2026-04-06 18:00:00,230.6,600
2026-04-06 18:30:00,233.68,600
2026-04-06 19:00:00,246.42,600
2026-04-06 19:30:00,251.59,600
2026-04-06 20:00:00,285.78,600
2026-04-06 20:30:00,278.95,600
2026-04-06 21:00:00,328.23,600
2026-04-06 21:30:00,323.95,600
2026-04-06 22:00:00,357.8,600
2026-04-06 22:30:00,377.29,600
2026-04-06 23:00:00,431.86,600
2026-04-06 23:30:00,397.83,600
2026-04-07 00:00:00,411.43,600
2026-04-07 00:30:00,410.2,600
2026-04-07 01:00:00,417.54,600
2026-04-07 01:30:00,414.16,600
2026-04-07 02:00:00,372.62,600
2026-04-07 02:30:00,364.09,600
2026-04-07 03:00:00,328.51,600
2026-04-07 03:30:00,312.22,600
2026-04-07 04:00:00,282.01,600
2026-04-07 04:30:00,288.14,600
2026-04-07 05:00:00,237.29,600
2026-04-07 05:30:00,235.21,600
2026-04-07 06:00:00,245.09,600
2026-04-07 06:30:00,229.71,600
2026-04-07 07:00:00,254.94,600
2026-04-07 07:30:00,245.4,600
2026-04-07 08:00:00,279.44,600
2026-04-07 08:30:00,284.49,600
2026-04-07 09:00:00,318.91,600
2026-04-07 09:30:00,328.9,600
2026-04-07 10:00:00,370.12,600
2026-04-07 10:30:00,359.57,600
2026-04-07 11:00:00,412.8,600
2026-04-07 11:30:00,405.43,600
2026-04-07 12:00:00,419.22,600
2026-04-07 12:30:00,405.91,600
2026-04-07 13:00:00,428.17,600
2026-04-07 13:30:00,419.41,600
2026-04-07 14:00:00,385.23,600
2026-04-07 14:30:00,370.97,600
2026-04-07 15:00:00,310.61,600
2026-04-07 15:30:00,346.79,600
2026-04-07 16:00:00,280.29,600
2026-04-07 16:30:00,274.49,600
2026-04-07 17:00:00,249.62,600
2026-04-07 17:30:00,255.17,600
2026-04-07 18:00:00,233.84,600
2026-04-07 18:30:00,242.98,600
2026-04-07 19:00:00,254.55,600
2026-04-07 19:30:00,238.58,600
2026-04-07 20:00:00,275.12,600
2026-04-07 20:30:00,288.87,600
2026-04-07 21:00:00,300.94,600
2026-04-07 21:30:00,326.13,600
2026-04-07 22:00:00,358.33,600
2026-04-07 22:30:00,369.05,600
2026-04-07 23:00:00,405.0,600
2026-04-07 23:30:00,404.27,600
2026-04-08 00:00:00,414.22,600
2026-04-08 00:30:00,407.34,600
2026-04-08 01:00:00,436.76,600
2026-04-08 01:30:00,431.55,600
2026-04-08 02:00:00,361.35,600
2026-04-08 02:30:00,392.17,600
2026-04-08 03:00:00,323.67,600
2026-04-08 03:30:00,328.87,600
2026-04-08 04:00:00,280.27,600
2026-04-08 04:30:00,275.24,600
2026-04-08 05:00:00,253.82,600
2026-04-08 05:30:00,247.47,600
2026-04-08 06:00:00,230.65,600
2026-04-08 06:30:00,224.84,600
2026-04-08 07:00:00,239.93,600
2026-04-08 07:30:00,234.4,600
2026-04-08 08:00:00,280.9,600
2026-04-08 08:30:00,270.72,600
2026-04-08 09:00:00,324.99,600
2026-04-08 09:30:00,341.07,600
2026-04-08 10:00:00,387.87,600
2026-04-08 10:30:00,374.04,600
2026-04-08 11:00:00,407.59,600
2026-04-08 11:30:00,431.71,600
2026-04-08 12:00:00,427.78,600
2026-04-08 12:30:00,417.06,600
2026-04-08 13:00:00,391.18,600
2026-04-08 13:30:00,413.49,600
2026-04-08 14:00:00,383.71,600
2026-04-08 14:30:00,367.31,600
2026-04-08 15:00:00,330.46,600
2026-04-08 15:30:00,324.03,600
2026-04-08 16:00:00,279.25,600
2026-04-08 16:30:00,259.84,600
2026-04-08 17:00:00,244.9,600
2026-04-08 17:30:00,253.71,600
2026-04-08 18:00:00,229.57,600
2026-04-08 18:30:00,234.37,600
2026-04-08 19:00:00,240.95,600
2026-04-08 19:30:00,249.21,600
2026-04-08 20:00:00,278.98,600
2026-04-08 20:30:00,272.89,600
2026-04-08 21:00:00,340.7,600
2026-04-08 21:30:00,336.73,600
2026-04-08 22:00:00,367.61,600
2026-04-08 22:30:00,379.99,600
2026-04-08 23:00:00,415.25,600
2026-04-08 23:30:00,416.53,600
2026-04-09 00:00:00,399.79,600
2026-04-09 00:30:00,433.92,600
2026-04-09 01:00:00,401.68,600
2026-04-09 01:30:00,404.27,600
2026-04-09 02:00:00,404.03,600
2026-04-09 02:30:00,377.79,600
2026-04-09 03:00:00,323.8,600
2026-04-09 03:30:00,305.93,600
2026-04-09 04:00:00,292.51,600
2026-04-09 04:30:00,269.47,600
2026-04-09 05:00:00,239.12,600
2026-04-09 05:30:00,244.09,600
2026-04-09 06:00:00,243.94,600
2026-04-09 06:30:00,239.43,600
2026-04-09 07:00:00,245.37,600
2026-04-09 07:30:00,248.82,600
2026-04-09 08:00:00,275.74,600
2026-04-09 08:30:00,281.98,600
2026-04-09 09:00:00,328.32,600
2026-04-09 09:30:00,337.12,600
2026-04-09 10:00:00,385.26,600
2026-04-09 10:30:00,379.95,600
2026-04-09 11:00:00,404.22,600
2026-04-09 11:30:00,417.75,600
2026-04-09 12:00:00,420.04,600
2026-04-09 12:30:00,407.53,600
2026-04-09 13:00:00,403.72,600
2026-04-09 13:30:00,409.7,600
2026-04-09 14:00:00,384.62,600
2026-04-09 14:30:00,372.34,600
2026-04-09 15:00:00,315.72,600
2026-04-09 15:30:00,328.16,600
2026-04-09 16:00:00,281.76,600
2026-04-09 16:30:00,282.37,600
2026-04-09 17:00:00,253.34,600
2026-04-09 17:30:00,254.08,600
2026-04-09 18:00:00,229.83,600
2026-04-09 18:30:00,229.67,600
2026-04-09 19:00:00,238.85,600
2026-04-09 19:30:00,251.71,600
2026-04-09 20:00:00,293.0,600
2026-04-09 20:30:00,278.15,600
2026-04-09 21:00:00,325.23,600
2026-04-09 21:30:00,342.02,600
2026-04-09 22:00:00,380.08,600
2026-04-09 22:30:00,379.3,600
2026-04-09 23:00:00,394.06,600
2026-04-09 23:30:00,416.98,600
2026-04-10 00:00:00,409.46,600
2026-04-10 00:30:00,406.87,600
2026-04-10 01:00:00,404.41,600
2026-04-10 01:30:00,401.48,600
2026-04-10 02:00:00,371.91,600
2026-04-10 02:30:00,358.21,600
2026-04-10 03:00:00,337.02,600
2026-04-10 03:30:00,338.68,600
2026-04-10 04:00:00,264.4,600
2026-04-10 04:30:00,289.04,600
2026-04-10 05:00:00,240.55,600
2026-04-10 05:30:00,252.88,600
2026-04-10 06:00:00,233.52,600
2026-04-10 06:30:00,234.2,600
2026-04-10 07:00:00,245.17,600
2026-04-10 07:30:00,255.51,600
2026-04-10 08:00:00,270.36,600
2026-04-10 08:30:00,285.92,600
2026-04-10 09:00:00,338.42,600
2026-04-10 09:30:00,334.64,600
2026-04-10 10:00:00,400.51,600
2026-04-10 10:30:00,368.46,600
2026-04-10 11:00:00,420.4,600
2026-04-10 11:30:00,407.36,600
2026-04-10 12:00:00,436.79,600
2026-04-10 12:30:00,421.1,600
2026-04-10 13:00:00,403.9,600
2026-04-10 13:30:00,424.67,600
2026-04-10 14:00:00,368.88,600
2026-04-10 14:30:00,358.53,600
2026-04-10 15:00:00,322.52,600
2026-04-10 15:30:00,333.68,600
2026-04-10 16:00:00,292.53,600
2026-04-10 16:30:00,281.74,600
2026-04-10 17:00:00,256.29,600
2026-04-10 17:30:00,236.49,600
2026-04-10 18:00:00,230.89,600
2026-04-10 18:30:00,231.97,600
2026-04-10 19:00:00,245.69,600
2026-04-10 19:30:00,247.16,600
2026-04-10 20:00:00,286.62,600
2026-04-10 20:30:00,277.05,600
2026-04-10 21:00:00,328.97,600
2026-04-10 21:30:00,327.16,600
2026-04-10 22:00:00,364.0,600
2026-04-10 22:30:00,373.12,600
2026-04-10 23:00:00,406.9,600
2026-04-10 23:30:00,406.64,600
2026-04-11 00:00:00,421.6,600
2026-04-11 00:30:00,422.16,600
2026-04-11 01:00:00,403.36,600
2026-04-11 01:30:00,424.26,600
2026-04-11 02:00:00,361.26,600
2026-04-11 02:30:00,366.3,600
2026-04-11 03:00:00,354.92,600
2026-04-11 03:30:00,317.4,600
2026-04-11 04:00:00,269.4,600
2026-04-11 04:30:00,286.99,600
2026-04-11 05:00:00,231.18,600
2026-04-11 05:30:00,244.8,600
2026-04-11 06:00:00,249.06,600
2026-04-11 06:30:00,223.15,600
2026-04-11 07:00:00,231.88,600
2026-04-11 07:30:00,235.45,600
2026-04-11 08:00:00,288.37,600
2026-04-11 08:30:00,290.28,600
2026-04-11 09:00:00,322.56,600
2026-04-11 09:30:00,334.31,600
2026-04-11 10:00:00,390.02,600
2026-04-11 10:30:00,394.48,600
2026-04-11 11:00:00,405.64,600
2026-04-11 11:30:00,380.44,600
2026-04-11 12:00:00,410.83,600
2026-04-11 12:30:00,415.81,600
2026-04-11 13:00:00,405.49,600
2026-04-11 13:30:00,406.36,600
2026-04-11 14:00:00,386.97,600
2026-04-11 14:30:00,388.71,600
2026-04-11 15:00:00,325.91,600
2026-04-11 15:30:00,338.4,600
2026-04-11 16:00:00,283.81,600
2026-04-11 16:30:00,281.34,600
2026-04-11 17:00:00,253.25,600
2026-04-11 17:30:00,247.07,600
2026-04-11 18:00:00,248.45,600
2026-04-11 18:30:00,223.9,600
2026-04-11 19:00:00,242.73,600
2026-04-11 19:30:00,245.6,600
2026-04-11 20:00:00,284.5,600
2026-04-11 20:30:00,291.48,600
2026-04-11 21:00:00,327.36,600
2026-04-11 21:30:00,313.62,600
2026-04-11 22:00:00,383.86,600
2026-04-11 22:30:00,382.88,600
2026-04-11 23:00:00,384.85,600
2026-04-11 23:30:00,408.61,600
2026-04-12 00:00:00,401.11,600
2026-04-12 00:30:00,412.8,600
2026-04-12 01:00:00,397.59,600
2026-04-12 01:30:00,418.58,600
2026-04-12 02:00:00,375.71,600
2026-04-12 02:30:00,359.96,600
2026-04-12 03:00:00,336.25,600
2026-04-12 03:30:00,313.51,600
2026-04-12 04:00:00,283.58,600
2026-04-12 04:30:00,273.94,600
2026-04-12 05:00:00,243.84,600
2026-04-12 05:30:00,250.27,600
2026-04-12 06:00:00,237.66,600
2026-04-12 06:30:00,243.39,600
2026-04-12 07:00:00,245.93,600
2026-04-12 07:30:00,248.81,600
2026-04-12 08:00:00,277.11,600
2026-04-12 08:30:00,282.33,600
2026-04-12 09:00:00,331.92,600
2026-04-12 09:30:00,326.63,600
2026-04-12 10:00:00,354.14,600
2026-04-12 10:30:00,378.12,600
2026-04-12 11:00:00,413.13,600
2026-04-12 11:30:00,400.32,600
2026-04-12 12:00:00,404.97,600
2026-04-12 12:30:00,439.85,600
2026-04-12 13:00:00,414.69,600
2026-04-12 13:30:00,405.85,600
2026-04-12 14:00:00,361.63,600
2026-04-12 14:30:00,365.17,600
2026-04-12 15:00:00,340.4,600
2026-04-12 15:30:00,328.95,600
2026-04-12 16:00:00,276.16,600
2026-04-12 16:30:00,285.09,600
2026-04-12 17:00:00,240.52,600
2026-04-12 17:30:00,257.64,600
2026-04-12 18:00:00,243.5,600
2026-04-12 18:30:00,230.72,600
2026-04-12 19:00:00,241.89,600
2026-04-12 19:30:00,227.18,600
2026-04-12 20:00:00,268.32,600
2026-04-12 20:30:00,269.52,600
2026-04-12 21:00:00,328.93,600
2026-04-12 21:30:00,324.39,600
2026-04-12 22:00:00,359.29,600
2026-04-12 22:30:00,371.24,600
2026-04-12 23:00:00,414.86,600
2026-04-12 23:30:00,415.13,600
2026-04-13 00:00:00,397.2,600
2026-04-13 00:30:00,419.58,600
2026-04-13 01:00:00,391.7,600
2026-04-13 01:30:00,419.71,600
2026-04-13 02:00:00,383.21,600
2026-04-13 02:30:00,364.31,600
2026-04-13 03:00:00,320.07,600
2026-04-13 03:30:00,323.07,600
2026-04-13 04:00:00,261.82,600
2026-04-13 04:30:00,283.63,600
2026-04-13 05:00:00,244.52,600
2026-04-13 05:30:00,253.72,600
2026-04-13 06:00:00,226.29,600
2026-04-13 06:30:00,229.65,600
2026-04-13 07:00:00,235.4,600
2026-04-13 07:30:00,239.11,600
2026-04-13 08:00:00,270.84,600
2026-04-13 08:30:00,289.19,600
2026-04-13 09:00:00,320.74,600
2026-04-13 09:30:00,328.82,600
2026-04-13 10:00:00,370.12,600
2026-04-13 10:30:00,360.14,600
2026-04-13 11:00:00,406.6,600
2026-04-13 11:30:00,416.0,600
2026-04-13 12:00:00,405.94,600
2026-04-13 12:30:00,431.42,600
2026-04-13 13:00:00,398.24,600
2026-04-13 13:30:00,402.74,600
2026-04-13 14:00:00,380.36,600
2026-04-13 14:30:00,366.95,600
2026-04-13 15:00:00,327.97,600
2026-04-13 15:30:00,324.51,600
2026-04-13 16:00:00,281.89,600
2026-04-13 16:30:00,260.74,600
2026-04-13 17:00:00,233.01,600
2026-04-13 17:30:00,251.1,600
2026-04-13 18:00:00,241.28,600
2026-04-13 18:30:00,227.61,600
2026-04-13 19:00:00,244.74,600
2026-04-13 19:30:00,248.72,600
2026-04-13 20:00:00,286.64,600
2026-04-13 20:30:00,263.72,600
2026-04-13 21:00:00,318.89,600
2026-04-13 21:30:00,324.33,600
2026-04-13 22:00:00,382.3,600
2026-04-13 22:30:00,402.46,600
2026-04-13 23:00:00,405.86,600
2026-04-13 23:30:00,391.41,600
2026-04-14 00:00:00,426.28,600
2026-04-14 00:30:00,437.89,600
2026-04-14 01:00:00,409.98,600
2026-04-14 01:30:00,397.54,600
2026-04-14 02:00:00,385.16,600
2026-04-14 02:30:00,381.85,600
2026-04-14 03:00:00,317.52,600
2026-04-14 03:30:00,331.35,600
2026-04-14 04:00:00,289.2,600
2026-04-14 04:30:00,290.76,600
2026-04-14 05:00:00,246.05,600
2026-04-14 05:30:00,243.89,600
2026-04-14 06:00:00,242.62,600
2026-04-14 06:30:00,225.5,600
2026-04-14 07:00:00,249.78,600
2026-04-14 07:30:00,236.41,600
2026-04-14 08:00:00,289.77,600
2026-04-14 08:30:00,278.63,600
2026-04-14 09:00:00,340.07,600
2026-04-14 09:30:00,332.43,600
2026-04-14 10:00:00,360.66,600
2026-04-14 10:30:00,390.4,600
2026-04-14 11:00:00,427.68,600
2026-04-14 11:30:00,419.48,600
2026-04-14 12:00:00,411.58,600
2026-04-14 12:30:00,417.33,600
2026-04-14 13:00:00,410.44,600
2026-04-14 13:30:00,400.03,600
2026-04-14 14:00:00,393.41,600
2026-04-14 14:30:00,376.02,600
2026-04-14 15:00:00,301.03,600
2026-04-14 15:30:00,330.94,600
2026-04-14 16:00:00,277.87,600
2026-04-14 16:30:00,280.17,600
2026-04-14 17:00:00,243.81,600
2026-04-14 17:30:00,252.51,600
2026-04-14 18:00:00,241.86,600
2026-04-14 18:30:00,235.99,600
2026-04-14 19:00:00,244.03,600
2026-04-14 19:30:00,246.23,600
2026-04-14 20:00:00,280.97,600
2026-04-14 20:30:00,274.04,600
2026-04-14 21:00:00,333.29,600
2026-04-14 21:30:00,332.12,600
2026-04-14 22:00:00,391.7,600
2026-04-14 22:30:00,388.5,600
2026-04-14 23:00:00,400.25,600
2026-04-14 23:30:00,418.72,600
2026-04-15 00:00:00,409.18,600
2026-04-15 00:30:00,429.99,600
2026-04-15 01:00:00,402.33,600
2026-04-15 01:30:00,396.12,600
2026-04-15 02:00:00,377.55,600
2026-04-15 02:30:00,344.36,600
2026-04-15 03:00:00,310.39,600
2026-04-15 03:30:00,325.86,600
2026-04-15 04:00:00,281.49,600
2026-04-15 04:30:00,277.69,600
2026-04-15 05:00:00,234.86,600
2026-04-15 05:30:00,240.49,600
2026-04-15 06:00:00,236.75,600
2026-04-15 06:30:00,238.08,600
2026-04-15 07:00:00,246.42,600
2026-04-15 07:30:00,255.1,600
2026-04-15 08:00:00,284.15,600
2026-04-15 08:30:00,274.5,600
2026-04-15 09:00:00,324.84,600
2026-04-15 09:30:00,313.81,600
2026-04-15 10:00:00,373.19,600
2026-04-15 10:30:00,386.89,600
2026-04-15 11:00:00,417.06,600
2026-04-15 11:30:00,425.85,600
2026-04-15 12:00:00,417.37,600
2026-04-15 12:30:00,438.21,600
2026-04-15 13:00:00,406.29,600
2026-04-15 13:30:00,426.7,600
2026-04-15 14:00:00,374.15,600
2026-04-15 14:30:00,382.34,600
2026-04-15 15:00:00,342.1,600
2026-04-15 15:30:00,325.7,600
2026-04-15 16:00:00,282.64,600
2026-04-15 16:30:00,291.66,600
2026-04-15 17:00:00,245.56,600
2026-04-15 17:30:00,236.77,600
2026-04-15 18:00:00,249.04,600
2026-04-15 18:30:00,230.7,600
2026-04-15 19:00:00,247.71,600
2026-04-15 19:30:00,255.09,600
2026-04-15 20:00:00,275.67,600
2026-04-15 20:30:00,272.31,600
2026-04-15 21:00:00,330.09,600
2026-04-15 21:30:00,309.98,600
2026-04-15 22:00:00,371.17,600
2026-04-15 22:30:00,377.15,600
2026-04-15 23:00:00,405.35,600
2026-04-15 23:30:00,389.74,600
2026-04-16 00:00:00,441.34,600
2026-04-16 00:30:00,422.51,600
2026-04-16 01:00:00,426.21,600
2026-04-16 01:30:00,405.47,600
2026-04-16 02:00:00,364.52,600
2026-04-16 02:30:00,377.42,600
2026-04-16 03:00:00,325.48,600
2026-04-16 03:30:00,316.02,600
2026-04-16 04:00:00,293.18,600
2026-04-16 04:30:00,275.56,600
2026-04-16 05:00:00,232.93,600
2026-04-16 05:30:00,256.36,600
2026-04-16 06:00:00,230.46,600
2026-04-16 06:30:00,229.73,600
